timestamp,percentSetting,PWM1,PWM2
1556650769.0897422,29,39,16
1556650769.1399932,29,39,16
1556650769.190187,29,39,16
1556650769.2403617,29,39,16
1556650769.290526,29,39,16
1556650769.3409185,29,39,16
1556650769.3910375,29,39,16
1556650769.4410534,29,39,16
1556650769.4913838,29,39,16
1556650769.5415502,29,39,16
1556650769.5925343,29,39,16
1556650769.6427937,29,39,16
1556650769.693876,29,39,16
1556650769.7441173,29,39,16
1556650769.7948236,29,39,16
1556650769.8449676,29,39,16
1556650769.8957906,29,39,16
1556650769.946313,29,39,16
1556650769.9965026,29,39,16
1556650770.0466948,29,39,16
1556650770.096754,29,39,16
1556650770.146925,29,39,16
1556650770.1970959,29,39,16
1556650770.2479057,29,39,16
1556650770.2980697,29,39,16
1556650770.3484917,29,39,16
1556650770.399446,29,39,16
1556650770.4495988,29,39,16
1556650770.500397,29,39,16
1556650770.550569,29,39,16
1556650770.6014016,29,39,16
1556650770.6515858,29,39,16
1556650770.701821,29,39,16
1556650770.7520802,29,39,16
1556650770.802803,29,39,16
1556650770.8529727,29,39,16
1556650770.9036117,29,39,16
1556650770.9538677,29,39,16
1556650771.004045,29,39,16
1556650771.0542388,29,39,16
1556650771.1044452,29,39,16
1556650771.1546764,29,39,16
1556650771.205006,29,39,16
1556650771.255435,29,39,16
1556650771.3055577,29,39,16
1556650771.3555815,29,39,16
1556650771.4057562,29,39,16
1556650771.4559145,29,39,16
1556650771.506075,29,39,16
1556650771.556245,29,39,16
1556650771.6064413,29,39,16
1556650771.657272,29,39,16
1556650771.7075725,29,39,16
1556650771.7577333,29,39,16
1556650771.8086743,29,39,16
1556650771.8588464,29,39,16
1556650771.90889,29,39,16
1556650771.9598088,29,39,16
1556650772.009961,29,39,16
1556650772.060142,29,39,16
1556650772.1103895,29,39,16
1556650772.160556,29,39,16
1556650772.210626,29,39,16
1556650772.2607903,29,39,16
1556650772.3109763,29,39,16
1556650772.3609831,29,39,16
1556650772.411134,29,39,16
1556650772.4616647,29,39,16
1556650772.5118575,29,39,16
1556650772.5620193,29,39,16
1556650772.612201,29,39,16
1556650772.662384,29,39,16
1556650772.7125657,29,39,16
1556650772.7627306,29,39,16
1556650772.8128946,29,39,16
1556650772.8630643,29,39,16
1556650772.9132762,29,39,16
1556650772.963445,29,39,16
1556650773.0141404,29,39,16
1556650773.064393,29,39,16
1556650773.1148376,29,39,16
1556650773.165029,29,39,16
1556650773.2152367,29,39,16
1556650773.2659106,29,39,16
1556650773.316155,29,39,16
1556650773.3667197,29,39,16
1556650773.4169111,29,39,16
1556650773.4676678,29,39,16
1556650773.517994,29,39,16
1556650773.568801,29,39,16
1556650773.618976,29,39,16
1556650773.6692567,29,39,16
1556650773.7203293,29,39,16
1556650773.7704263,29,39,16
1556650773.8205957,29,39,16
1556650773.870621,29,39,16
1556650773.92063,29,39,16
1556650773.9707992,29,39,16
1556650774.0215998,29,39,16
1556650774.0719817,29,39,16
1556650774.1221232,29,39,16
1556650774.1721761,29,39,16
1556650774.2223692,29,39,16
1556650774.2725189,29,39,16
1556650774.3226328,29,39,16
1556650774.372779,29,39,16
1556650774.4229665,29,39,16
1556650774.4731307,29,39,16
1556650774.5232947,29,39,16
1556650774.5743983,29,39,16
1556650774.624511,29,39,16
1556650774.6746788,29,39,16
1556650774.7257228,29,39,16
1556650774.7758899,29,39,16
1556650774.826734,29,39,16
1556650774.8769214,29,39,16
1556650774.9270875,29,39,16
1556650774.9772305,29,39,16
1556650775.0272553,29,39,16
1556650775.07759,29,39,16
1556650775.1278365,29,39,16
1556650775.1778429,29,39,16
1556650775.2279732,29,39,16
1556650775.278095,29,39,16
1556650775.3283014,29,39,16
1556650775.3794174,29,39,16
1556650775.42959,29,39,16
1556650775.479781,29,39,16
1556650775.5299256,29,39,16
1556650775.5800993,29,39,16
1556650775.6302693,29,39,16
1556650775.6814075,29,39,16
1556650775.7323403,29,39,16
1556650775.7826047,29,39,16
1556650775.8327575,29,39,16
1556650775.883626,29,39,16
1556650775.9338121,29,39,16
1556650775.984399,29,39,16
1556650776.034567,29,39,16
1556650776.084749,29,39,16
1556650776.1349504,29,39,16
1556650776.1851218,29,39,16
1556650776.2352898,29,39,16
1556650776.2853248,29,39,16
1556650776.3353398,29,39,16
1556650776.3855019,29,39,16
1556650776.435687,29,39,16
1556650776.4858668,29,39,16
1556650776.5360382,29,39,16
1556650776.586637,29,39,16
1556650776.6368206,29,39,16
1556650776.6870139,29,39,16
1556650776.7371607,29,39,16
1556650776.7873275,29,39,16
1556650776.8377254,29,39,16
1556650776.8879094,29,39,16
1556650776.9380236,29,39,16
1556650776.9880912,29,39,16
1556650777.0382786,29,39,16
1556650777.0886104,29,39,16
1556650777.1387892,29,39,16
1556650777.1889486,29,39,16
1556650777.2391753,29,39,16
1556650777.2893944,29,39,16
1556650777.3404474,29,39,16
1556650777.3914418,29,39,16
1556650777.4414458,29,39,16
1556650777.4920003,29,39,16
1556650777.5422432,29,39,16
1556650777.593173,29,39,16
1556650777.6434355,29,39,16
1556650777.6936126,29,39,16
1556650777.7438567,29,39,16
1556650777.7944384,29,39,16
1556650777.8446014,29,39,16
1556650777.8947659,29,39,16
1556650777.9451642,29,39,16
1556650777.9958842,29,39,16
1556650778.0465577,29,39,16
1556650778.0965679,29,39,16
1556650778.1474595,29,39,16
1556650778.1976416,29,39,16
1556650778.2487712,29,39,16
1556650778.2998922,29,39,16
1556650778.350095,29,39,16
1556650778.4010465,29,39,16
1556650778.4512267,29,39,16
1556650778.5013757,29,39,16
1556650778.5515447,29,39,16
1556650778.6017113,29,39,16
1556650778.6518035,29,39,16
1556650778.701988,29,39,16
1556650778.7521539,29,39,16
1556650778.8023694,29,39,16
1556650778.852559,29,39,16
1556650778.9026878,29,39,16
1556650778.9528549,29,39,16
1556650779.00391,29,39,16
1556650779.0541472,29,39,16
1556650779.1049275,29,39,16
1556650779.1551075,29,39,16
1556650779.20526,29,39,16
1556650779.256198,29,39,16
1556650779.3062134,29,39,16
1556650779.3562298,29,39,16
1556650779.4063797,29,39,16
1556650779.4564426,29,39,16
1556650779.5066164,29,39,16
1556650779.556806,29,39,16
1556650779.607002,29,39,16
1556650779.6571188,29,39,16
1556650779.707941,29,39,16
1556650779.7585275,29,39,16
1556650779.809375,29,39,16
1556650779.8605266,29,39,16
1556650779.910722,29,39,16
1556650779.9616923,29,39,16
1556650780.0122724,29,39,16
1556650780.0624611,29,39,16
1556650780.1133683,29,39,16
1556650780.1636045,29,39,16
1556650780.2141829,29,39,16
1556650780.2646036,29,39,16
1556650780.3155138,29,39,16
1556650780.365521,29,39,16
1556650780.4157357,29,39,16
1556650780.4658306,29,39,16
1556650780.5164287,29,39,16
1556650780.5674524,29,39,16
1556650780.617668,29,39,16
1556650780.667836,29,39,16
1556650780.7180085,29,39,16
1556650780.7681978,29,39,16
1556650780.8190584,29,39,16
1556650780.869418,29,39,16
1556650780.9195838,29,39,16
1556650780.9697685,29,39,16
1556650781.0205405,29,39,16
1556650781.070791,29,39,16
1556650781.120972,29,39,16
1556650781.1710327,29,39,16
1556650781.2212377,29,39,16
1556650781.2713683,29,39,16
1556650781.3221457,29,39,16
1556650781.3723018,29,39,16
1556650781.4225426,29,39,16
1556650781.4726791,29,39,16
1556650781.5228574,29,39,16
1556650781.57302,29,39,16
1556650781.6232262,29,39,16
1556650781.673401,29,39,16
1556650781.7242172,29,39,16
1556650781.7744908,29,39,16
1556650781.824527,29,39,16
1556650781.8751266,29,39,16
1556650781.925943,29,39,16
1556650781.9761305,29,39,16
1556650782.0262346,29,39,16
1556650782.076406,29,39,16
1556650782.1265817,29,39,16
1556650782.1767783,29,39,16
1556650782.2269568,29,39,16
1556650782.2777817,29,39,16
1556650782.3280225,29,39,16
1556650782.378211,29,39,16
1556650782.4286232,29,39,16
1556650782.4787953,29,39,16
1556650782.5290098,29,39,16
1556650782.5791514,29,39,16
1556650782.6293185,29,39,16
1556650782.6799092,29,39,16
1556650782.730072,29,39,16
1556650782.7810059,29,39,16
1556650782.8311844,29,39,16
1556650782.8813071,29,39,16
1556650782.932066,29,39,16
1556650782.9822454,29,39,16
1556650783.0330536,29,39,16
1556650783.0835874,29,39,16
1556650783.1343594,29,39,16
1556650783.1850271,29,39,16
1556650783.2356896,29,39,16
1556650783.2858565,29,39,16
1556650783.3358672,29,39,16
1556650783.385922,29,39,16
1556650783.436142,29,39,16
1556650783.486371,29,39,16
1556650783.5364456,29,39,16
1556650783.5865247,29,39,16
1556650783.6372056,29,39,16
1556650783.687371,29,39,16
1556650783.7377756,29,39,16
1556650783.787922,29,39,16
1556650783.8383892,29,39,16
1556650783.888406,29,39,16
1556650783.9395416,29,39,16
1556650783.9897044,29,39,16
1556650784.0399027,29,39,16
1556650784.0909429,29,39,16
1556650784.1409855,29,39,16
1556650784.191169,29,39,16
1556650784.242204,29,39,16
1556650784.2924213,29,39,16
1556650784.342835,29,39,16
1556650784.3930619,29,39,16
1556650784.4430723,29,39,16
1556650784.4930832,29,39,16
1556650784.5431592,29,39,16
1556650784.5931776,29,39,16
1556650784.6442897,29,39,16
1556650784.6944356,29,39,16
1556650784.744618,29,39,16
1556650784.7946286,29,39,16
1556650784.844939,29,39,16
1556650784.8951209,29,39,16
1556650784.9451945,29,39,16
1556650784.9954348,29,39,16
1556650785.0456038,29,39,16
1556650785.0958257,29,39,16
1556650785.1463337,29,39,16
1556650785.1965046,29,39,16
1556650785.2466738,29,39,16
1556650785.2971053,29,39,16
1556650785.3480306,29,39,16
1556650785.3988419,29,39,16
1556650785.449009,29,39,16
1556650785.5000534,29,39,16
1556650785.5502012,29,39,16
1556650785.6003218,29,39,16
1556650785.6504908,29,39,16
1556650785.701292,29,39,16
1556650785.7515333,29,39,16
1556650785.8017585,29,39,16
1556650785.852614,29,39,16
1556650785.9027648,29,39,16
1556650785.9529834,29,39,16
1556650786.0031645,29,39,16
1556650786.0533617,29,39,16
1556650786.1035376,29,39,16
1556650786.1535668,29,39,16
1556650786.2038465,29,39,16
1556650786.2540972,29,39,16
1556650786.30417,29,39,16
1556650786.3543122,29,39,16
1556650786.405077,29,39,16
1556650786.4552522,29,39,16
1556650786.5055015,29,39,16
1556650786.5555117,29,39,16
1556650786.6055331,29,39,16
1556650786.6556823,29,39,16
1556650786.7058744,29,39,16
1556650786.7560425,29,39,16
1556650786.8065214,29,39,16
1556650786.8569372,29,39,16
1556650786.9069893,29,39,16
1556650786.9573102,29,39,16
1556650787.007452,29,39,16
1556650787.057619,29,39,16
1556650787.1077812,29,39,16
1556650787.1580248,29,39,16
1556650787.2088075,29,39,16
1556650787.2594075,29,39,16
1556650787.3095818,29,39,16
1556650787.3597379,29,39,16
1556650787.4099078,29,39,16
1556650787.4600725,29,39,16
1556650787.5101466,29,39,16
1556650787.5608394,29,39,16
1556650787.611005,29,39,16
1556650787.6615126,29,39,16
1556650787.7116847,29,39,16
1556650787.7617826,29,39,16
1556650787.8123105,29,39,16
1556650787.862493,29,39,16
1556650787.9126682,29,39,16
1556650787.9628325,29,39,16
1556650788.0128324,29,39,16
1556650788.063333,29,39,16
1556650788.1135027,29,39,16
1556650788.1640742,29,39,16
1556650788.2141824,29,39,16
1556650788.2646635,29,39,16
1556650788.3148322,29,39,16
1556650788.3652809,29,39,16
1556650788.4154494,29,39,16
1556650788.4655404,29,39,16
1556650788.5158496,29,39,16
1556650788.5660324,29,39,16
1556650788.6162064,29,39,16
1556650788.6665015,29,39,16
1556650788.7169309,29,39,16
1556650788.7675078,29,39,16
1556650788.8179946,29,39,16
1556650788.8681858,29,39,16
1556650788.9183695,29,39,16
1556650788.9686003,29,39,16
1556650789.0188947,29,39,16
1556650789.0698519,29,39,16
1556650789.119913,29,39,16
1556650789.1700652,29,39,16
1556650789.2202373,29,39,16
1556650789.2705956,29,39,16
1556650789.320768,29,39,16
1556650789.3709311,29,39,16
1556650789.4213781,29,39,16
1556650789.4718106,29,39,16
1556650789.5223649,29,39,16
1556650789.5729525,29,39,16
1556650789.623162,29,39,16
1556650789.6731806,29,39,16
1556650789.7235177,29,39,16
1556650789.7742596,29,39,16
1556650789.824282,29,39,16
1556650789.8744044,29,39,16
1556650789.9245322,29,39,16
1556650789.9747536,29,39,16
1556650790.0249472,29,39,16
1556650790.0751102,29,39,16
1556650790.1252913,29,39,16
1556650790.176043,29,39,16
1556650790.226216,29,39,16
1556650790.2763946,29,39,16
1556650790.3265696,29,39,16
1556650790.3775723,29,39,16
1556650790.4284678,29,39,16
1556650790.4785323,29,39,16
1556650790.52874,29,39,16
1556650790.579894,29,39,16
1556650790.6300666,29,39,16
1556650790.680245,29,39,16
1556650790.7304165,29,39,16
1556650790.780631,29,39,16
1556650790.830815,29,39,16
1556650790.8808796,29,39,16
1556650790.9309475,29,39,16
1556650790.981117,29,39,16
1556650791.031286,29,39,16
1556650791.082249,29,39,16
1556650791.1323926,29,39,16
1556650791.182573,29,39,16
1556650791.2327313,29,39,16
1556650791.2829494,29,39,16
1556650791.3338494,29,39,16
1556650791.384087,29,39,16
1556650791.4342985,29,39,16
1556650791.4845176,29,39,16
1556650791.5346997,29,39,16
1556650791.5847607,29,39,16
1556650791.6349287,29,39,16
1556650791.6850274,29,39,16
1556650791.735232,29,39,16
1556650791.7853935,29,39,16
1556650791.8354878,29,39,16
1556650791.8856578,29,39,16
1556650791.9357119,29,39,16
1556650791.9858854,29,39,16
1556650792.0360632,29,39,16
1556650792.0865452,29,39,16
1556650792.1367383,29,39,16
1556650792.1868303,29,39,16
1556650792.2369947,29,39,16
1556650792.28775,29,39,16
1556650792.3377864,29,39,16
1556650792.3879433,29,39,16
1556650792.438609,29,39,16
1556650792.4887745,29,39,16
1556650792.538986,29,39,16
1556650792.5891538,29,39,16
1556650792.6396365,29,39,16
1556650792.6898458,29,39,16
1556650792.7408504,29,39,16
1556650792.7910283,29,39,16
1556650792.841334,29,39,16
1556650792.891519,29,39,16
1556650792.9422333,29,39,16
1556650792.9929285,29,39,16
1556650793.0431163,29,39,16
1556650793.093286,29,39,16
1556650793.1435099,29,39,16
1556650793.1936846,29,39,16
1556650793.2447572,29,39,16
1556650793.295058,29,39,16
1556650793.345067,29,39,16
1556650793.3952482,29,39,16
1556650793.445437,29,39,16
1556650793.495612,29,39,16
1556650793.5458307,29,39,16
1556650793.5965087,29,39,16
1556650793.647199,29,39,16
1556650793.6973703,29,39,16
1556650793.7475538,29,39,16
1556650793.7976825,29,39,16
1556650793.8478956,29,39,16
1556650793.8984203,29,39,16
1556650793.949206,29,39,16
1556650793.9993896,29,39,16
1556650794.0504391,29,39,16
1556650794.10064,29,39,16
1556650794.1507354,29,39,16
1556650794.2009127,29,39,16
1556650794.2510743,29,39,16
1556650794.3012354,29,39,16
1556650794.351591,29,39,16
1556650794.4018807,29,39,16
1556650794.4521713,29,39,16
1556650794.5030208,29,39,16
1556650794.5532537,29,39,16
1556650794.6038194,29,39,16
1556650794.6539655,29,39,16
1556650794.7044024,29,39,16
1556650794.7545905,29,39,16
1556650794.8047795,29,39,16
1556650794.8549335,29,39,16
1556650794.9051073,29,39,16
1556650794.9559088,29,39,16
1556650795.005958,29,39,16
1556650795.0560956,29,39,16
1556650795.1062753,29,39,16
1556650795.1564438,29,39,16
1556650795.2065961,29,39,16
1556650795.2567623,29,39,16
1556650795.307301,29,39,16
1556650795.3574839,29,39,16
1556650795.4075043,29,39,16
1556650795.4576805,29,39,16
1556650795.5078485,29,39,16
1556650795.5580108,29,39,16
1556650795.6085353,29,39,16
1556650795.6587257,29,39,16
1556650795.708939,29,39,16
1556650795.759117,29,39,16
1556650795.8092878,29,39,16
1556650795.8598492,29,39,16
1556650795.9103515,29,39,16
1556650795.96095,29,39,16
1556650796.011168,29,39,16
1556650796.0620108,29,39,16
1556650796.112207,29,39,16
1556650796.1633353,29,39,16
1556650796.213496,29,39,16
1556650796.3774264,30,40,17
1556650796.427562,30,40,17
1556650796.4779568,30,40,17
1556650796.5282056,30,40,17
1556650796.578514,30,40,17
1556650796.6286805,30,40,17
1556650796.67912,30,40,17
1556650796.7293167,30,40,17
1556650796.7794785,30,40,17
1556650796.8296454,30,40,17
1556650796.879706,30,40,17
1556650796.9298809,30,40,17
1556650796.9809284,30,40,17
1556650797.031873,30,40,17
1556650797.082045,30,40,17
1556650797.1320906,30,40,17
1556650797.1824658,30,40,17
1556650797.2326756,30,40,17
1556650797.2831173,30,40,17
1556650797.3340905,30,40,17
1556650797.3841996,30,40,17
1556650797.4344032,30,40,17
1556650797.4844115,30,40,17
1556650797.5353644,30,40,17
1556650797.5863035,30,40,17
1556650797.6365006,30,40,17
1556650797.6877198,30,40,17
1556650797.7377903,30,40,17
1556650797.787915,30,40,17
1556650797.8380854,30,40,17
1556650797.8882313,30,40,17
1556650797.938392,30,40,17
1556650797.9890702,30,40,17
1556650798.0391474,30,40,17
1556650798.0893269,30,40,17
1556650798.1397376,30,40,17
1556650798.1899064,30,40,17
1556650798.240103,30,40,17
1556650798.290495,30,40,17
1556650798.3411276,30,40,17
1556650798.3912723,30,40,17
1556650798.4414616,30,40,17
1556650798.4923322,30,40,17
1556650798.5425136,30,40,17
1556650798.592662,30,40,17
1556650798.6429162,30,40,17
1556650798.6930623,30,40,17
1556650798.7431438,30,40,17
1556650798.7933545,30,40,17
1556650798.8443198,30,40,17
1556650798.8944929,30,40,17
1556650798.9446015,30,40,17
1556650798.994785,30,40,17
1556650799.045442,30,40,17
1556650799.0956416,30,40,17
1556650799.1458313,30,40,17
1556650799.1960373,30,40,17
1556650799.2462058,30,40,17
1556650799.2964242,30,40,17
1556650799.3469334,30,40,17
1556650799.3972917,30,40,17
1556650799.4482636,30,40,17
1556650799.4984317,30,40,17
1556650799.548525,30,40,17
1556650799.5986955,30,40,17
1556650799.648856,30,40,17
1556650799.6990194,30,40,17
1556650799.7492218,30,40,17
1556650799.799835,30,40,17
1556650799.8500104,30,40,17
1556650799.9001932,30,40,17
1556650799.9510736,30,40,17
1556650800.001936,30,40,17
1556650800.0530875,30,40,17
1556650800.1033015,30,40,17
1556650800.1540577,30,40,17
1556650800.2043893,30,40,17
1556650800.2545898,30,40,17
1556650800.30476,30,40,17
1556650800.3548603,30,40,17
1556650800.4050043,30,40,17
1556650800.4558163,30,40,17
1556650800.5060456,30,40,17
1556650800.5562103,30,40,17
1556650800.6064365,30,40,17
1556650800.656512,30,40,17
1556650800.7066867,30,40,17
1556650800.7576668,30,40,17
1556650800.8079412,30,40,17
1556650800.859078,30,40,17
1556650800.9092135,30,40,17
1556650800.9595754,30,40,17
1556650801.0097332,30,40,17
1556650801.0601702,30,40,17
1556650801.1110284,30,40,17
1556650801.1612773,30,40,17
1556650801.212069,30,40,17
1556650801.2622283,30,40,17
1556650801.3123746,30,40,17
1556650801.3625617,30,40,17
1556650801.4127157,30,40,17
1556650801.463594,30,40,17
1556650801.5141559,30,40,17
1556650801.5648057,30,40,17
1556650801.6149807,30,40,17
1556650801.6654234,30,40,17
1556650801.7155921,30,40,17
1556650801.7665482,30,40,17
1556650801.8167338,30,40,17
1556650801.8669157,30,40,17
1556650801.917129,30,40,17
1556650801.9673142,30,40,17
1556650802.0174925,30,40,17
1556650802.067686,30,40,17
1556650802.1178668,30,40,17
1556650802.168415,30,40,17
1556650802.2185864,30,40,17
1556650802.26876,30,40,17
1556650802.31913,30,40,17
1556650802.369321,30,40,17
1556650802.4200156,30,40,17
1556650802.470553,30,40,17
1556650802.520723,30,40,17
1556650802.5709004,30,40,17
1556650802.620961,30,40,17
1556650802.6714275,30,40,17
1556650802.722247,30,40,17
1556650802.7726464,30,40,17
1556650802.8229063,30,40,17
1556650802.873085,30,40,17
1556650802.9232671,30,40,17
1556650802.9734032,30,40,17
1556650803.023419,30,40,17
1556650803.0743797,30,40,17
1556650803.1245773,30,40,17
1556650803.174772,30,40,17
1556650803.2249537,30,40,17
1556650803.2759435,30,40,17
1556650803.3263094,30,40,17
1556650803.3763654,30,40,17
1556650803.4265547,30,40,17
1556650803.4767272,30,40,17
1556650803.5277045,30,40,17
1556650803.5778766,30,40,17
1556650803.628769,30,40,17
1556650803.6789365,30,40,17
1556650803.7291074,30,40,17
1556650803.7792857,30,40,17
1556650803.8294625,30,40,17
1556650803.879634,30,40,17
1556650803.9300523,30,40,17
1556650803.980158,30,40,17
1556650804.0310502,30,40,17
1556650804.0812097,30,40,17
1556650804.1313925,30,40,17
1556650804.1815343,30,40,17
1556650804.2324882,30,40,17
1556650804.2827375,30,40,17
1556650804.3330605,30,40,17
1556650804.3839476,30,40,17
1556650804.434113,30,40,17
1556650804.484306,30,40,17
1556650804.534495,30,40,17
1556650804.5848415,30,40,17
1556650804.6351666,30,40,17
1556650804.6851737,30,40,17
1556650804.7352662,30,40,17
1556650804.7854407,30,40,17
1556650804.8361905,30,40,17
1556650804.8863575,30,40,17
1556650804.9365225,30,40,17
1556650804.9872267,30,40,17
1556650805.0382354,30,40,17
1556650805.0882852,30,40,17
1556650805.1384652,30,40,17
1556650805.1886497,30,40,17
1556650805.2388418,30,40,17
1556650805.2890303,30,40,17
1556650805.3390853,30,40,17
1556650805.3892097,30,40,17
1556650805.439435,30,40,17
1556650805.4896204,30,40,17
1556650805.5398197,30,40,17
1556650805.590895,30,40,17
1556650805.6409624,30,40,17
1556650805.6911318,30,40,17
1556650805.7413423,30,40,17
1556650805.7915082,30,40,17
1556650805.842285,30,40,17
1556650805.8924277,30,40,17
1556650805.942621,30,40,17
1556650805.992809,30,40,17
1556650806.042971,30,40,17
1556650806.093174,30,40,17
1556650806.143649,30,40,17
1556650806.1938326,30,40,17
1556650806.2440228,30,40,17
1556650806.2942102,30,40,17
1556650806.3447545,30,40,17
1556650806.3948927,30,40,17
1556650806.4450567,30,40,17
1556650806.4951272,30,40,17
1556650806.545302,30,40,17
1556650806.5954754,30,40,17
1556650806.64582,30,40,17
1556650806.6964977,30,40,17
1556650806.7466977,30,40,17
1556650806.796882,30,40,17
1556650806.8475082,30,40,17
1556650806.898478,30,40,17
1556650806.9486465,30,40,17
1556650806.9991145,30,40,17
1556650807.0493093,30,40,17
1556650807.099516,30,40,17
1556650807.1495402,30,40,17
1556650807.199746,30,40,17
1556650807.2499185,30,40,17
1556650807.3000178,30,40,17
1556650807.350294,30,40,17
1556650807.4004688,30,40,17
1556650807.4516146,30,40,17
1556650807.501702,30,40,17
1556650807.5517068,30,40,17
1556650807.6018977,30,40,17
1556650807.6520798,30,40,17
1556650807.7022436,30,40,17
1556650807.7524877,30,40,17
1556650807.8026726,30,40,17
1556650807.852906,30,40,17
1556650807.9038959,30,40,17
1556650807.9540672,30,40,17
1556650808.0042427,30,40,17
1556650808.0545359,30,40,17
1556650808.1047235,30,40,17
1556650808.1549063,30,40,17
1556650808.2053332,30,40,17
1556650808.2555184,30,40,17
1556650808.3056922,30,40,17
1556650808.3557048,30,40,17
1556650808.405879,30,40,17
1556650808.4559643,30,40,17
1556650808.5069766,30,40,17
1556650808.5571468,30,40,17
1556650808.6071675,30,40,17
1556650808.6573405,30,40,17
1556650808.707502,30,40,17
1556650808.7579527,30,40,17
1556650808.808131,30,40,17
1556650808.8583145,30,40,17
1556650808.9084866,30,40,17
1556650808.9591358,30,40,17
1556650809.0093045,30,40,17
1556650809.059485,30,40,17
1556650809.1096742,30,40,17
1556650809.1598663,30,40,17
1556650809.2105358,30,40,17
1556650809.2616663,30,40,17
1556650809.3118105,30,40,17
1556650809.3619092,30,40,17
1556650809.4121351,30,40,17
1556650809.4628468,30,40,17
1556650809.5130055,30,40,17
1556650809.5631812,30,40,17
1556650809.6133926,30,40,17
1556650809.663997,30,40,17
1556650809.7141721,30,40,17
1556650809.765188,30,40,17
1556650809.815371,30,40,17
1556650809.8655334,30,40,17
1556650809.91595,30,40,17
1556650809.966115,30,40,17
1556650810.0162807,30,40,17
1556650810.0665271,30,40,17
1556650810.1167016,30,40,17
1556650810.1668587,30,40,17
1556650810.217063,30,40,17
1556650810.267387,30,40,17
1556650810.3175921,30,40,17
1556650810.367599,30,40,17
1556650810.4177756,30,40,17
1556650810.4683008,30,40,17
1556650810.518492,30,40,17
1556650810.569235,30,40,17
1556650810.6194348,30,40,17
1556650810.6696153,30,40,17
1556650810.7197611,30,40,17
1556650810.7701597,30,40,17
1556650810.8203468,30,40,17
1556650810.870549,30,40,17
1556650810.9207408,30,40,17
1556650810.9709167,30,40,17
1556650811.0215552,30,40,17
1556650811.0722096,30,40,17
1556650811.122394,30,40,17
1556650811.1725862,30,40,17
1556650811.2227693,30,40,17
1556650811.2735558,30,40,17
1556650811.3237262,30,40,17
1556650811.3742323,30,40,17
1556650811.425125,30,40,17
1556650811.4755425,30,40,17
1556650811.5263245,30,40,17
1556650811.576817,30,40,17
1556650811.627004,30,40,17
1556650811.6772537,30,40,17
1556650811.7278075,30,40,17
1556650811.7780688,30,40,17
1556650811.8286636,30,40,17
1556650811.8788478,30,40,17
1556650811.929925,30,40,17
1556650811.9801142,30,40,17
1556650812.030134,30,40,17
1556650812.080249,30,40,17
1556650812.1309066,30,40,17
1556650812.1810982,30,40,17
1556650812.2312765,30,40,17
1556650812.282239,30,40,17
1556650812.332677,30,40,17
1556650812.38343,30,40,17
1556650812.4336152,30,40,17
1556650812.4837887,30,40,17
1556650812.5339758,30,40,17
1556650812.5842607,30,40,17
1556650812.6352816,30,40,17
1556650812.6854975,30,40,17
1556650812.7357059,30,40,17
1556650812.7859185,30,40,17
1556650812.8360906,30,40,17
1556650812.8862026,30,40,17
1556650812.9366877,30,40,17
1556650812.9868805,30,40,17
1556650813.036906,30,40,17
1556650813.0873942,30,40,17
1556650813.1375644,30,40,17
1556650813.1881967,30,40,17
1556650813.2383661,30,40,17
1556650813.28857,30,40,17
1556650813.3387363,30,40,17
1556650813.3887877,30,40,17
1556650813.439759,30,40,17
1556650813.4899068,30,40,17
1556650813.5402575,30,40,17
1556650813.5909102,30,40,17
1556650813.6413217,30,40,17
1556650813.692385,30,40,17
1556650813.743531,30,40,17
1556650813.7937608,30,40,17
1556650813.8439753,30,40,17
1556650813.8948543,30,40,17
1556650813.9450228,30,40,17
1556650813.9959872,30,40,17
1556650814.0461552,30,40,17
1556650814.0965827,30,40,17
1556650814.1471417,30,40,17
1556650814.1973355,30,40,17
1556650814.2475145,30,40,17
1556650814.2979088,30,40,17
1556650814.348903,30,40,17
1556650814.398914,30,40,17
1556650814.44909,30,40,17
1556650814.4992688,30,40,17
1556650814.5494497,30,40,17
1556650814.6000955,30,40,17
1556650814.6502707,30,40,17
1556650814.7004545,30,40,17
1556650814.7504704,30,40,17
1556650814.8006923,30,40,17
1556650814.850865,30,40,17
1556650814.901208,30,40,17
1556650814.9515462,30,40,17
1556650815.0022204,30,40,17
1556650815.0524974,30,40,17
1556650815.1025136,30,40,17
1556650815.1534247,30,40,17
1556650815.2041047,30,40,17
1556650815.2543437,30,40,17
1556650815.304543,30,40,17
1556650815.3546999,30,40,17
1556650815.405138,30,40,17
1556650815.4554603,30,40,17
1556650815.5055866,30,40,17
1556650815.5563943,30,40,17
1556650815.6066408,30,40,17
1556650815.656836,30,40,17
1556650815.7070134,30,40,17
1556650815.757183,30,40,17
1556650815.8072007,30,40,17
1556650815.8575854,30,40,17
1556650815.9077585,30,40,17
1556650815.957846,30,40,17
1556650816.008083,30,40,17
1556650816.058249,30,40,17
1556650816.1084235,30,40,17
1556650816.158511,30,40,17
1556650816.209484,30,40,17
1556650816.2596755,30,40,17
1556650816.3103237,30,40,17
1556650816.360418,30,40,17
1556650816.4111032,30,40,17
1556650816.4612815,30,40,17
1556650816.5112987,30,40,17
1556650816.5614736,30,40,17
1556650816.611636,30,40,17
1556650816.6627862,30,40,17
1556650816.713024,30,40,17
1556650816.7632556,30,40,17
1556650816.8138785,30,40,17
